Waybill,Bag,Location,Arrival,Inbound Edge Code,Inbound Edge Name
1660257083422,BAG233206048,bengaluru_peenya_ip,12/09/20 05:35:00,thanos::sroute:3bc1fdb9-2602-4870-bc1f-4b07d0b0a445,bengaluru_peenya_ip - bengaluru_gokula_d-bangalore_vidyranypura_d
1660257080655,BAG138879098,lucknow_vinmrkhnd_d,12/09/20 21:44:00,,
1660257080655,BAG138879098,lucknow_indira,12/09/20 21:29:00,thanos::sroute:f45f433b-2b2c-46df-970e-ba614d9cb1a5,lucknow_hub-lucknow_indira nagar----lucknow_hub
1660257080655,BAG138879098,lucknow_memaura_h,12/09/20 20:14:00,thanos::sroute:f45f433b-2b2c-46df-970e-ba614d9cb1a5,lucknow_hub-lucknow_indira nagar----lucknow_hub
1660257085813,BAGL2515019636,suratgarh_central_dpp_2,12/10/20 14:28:00,,
1660257085813,BAGL2515019636,pilibanga_bsstddpp_d,12/10/20 13:43:00,thanos::sroute:2b617cb4-0099-4933-a28b-e2ab124d5368,srfc- vendor- han rsn-ftl
1660257085813,BAGL2515019636,hanumangarh_dhaanmandi_i,12/10/20 12:58:00,thanos::sroute:2b617cb4-0099-4933-a28b-e2ab124d5368,srfc- vendor- han rsn-ftl
1660257085813,BAGL2515019636,hisar_dabra_h,12/10/20 07:58:00,thanos::sroute:1e05dd19-cb5a-4f05-8e63-75be79b62f5a,srfc- dhir- his hng-ftl
1660257085813,BAGL2515019636,jaipur_bagru_gw,12/09/20 23:58:00,thanos::sroute:00d5eaae-6829-42d9-8898-11a2aa6b0071,chandigarh-jaipur-ahmedabad-jaipur-hisar-chandigarh 
1660257085813,BAGL2515019636,bhiwandi_mega_gw,12/08/20 20:58:00,thanos::sroute:a9423796-bef7-4dc1-906c-cf95e40ce946,gurgaon-bhiwandi-jaipur-gurgaon
1660257083105,BAG321636145,mathura_dc,12/10/20 20:01:00,,
1660257083105,BAG321636145,agra_sunari_h,12/10/20 19:01:00,thanos::sroute:a5faf19c-231f-44e8-931b-f7d693e0b7be,agra-mathura-vrindavan-mathura-agra
1660257083050,BAG318221650,chandigarh_rajpura_gw,12/09/20 12:08:00,,
1660257083050,BAG318221650,bhiwandi_mega_gw,12/07/20 21:08:00,thanos::sroute:88f35b5c-5bb8-48c6-9eae-1195345374aa,chandigarh-jaipur-bhiwandi-chandigarh
1660257086200,BAG317690031,diphu_shymcolony_d,12/11/20 19:21:00,,
1660257086200,BAG317690031,lanka_vivekndrd_dpp,12/11/20 16:36:00,thanos::sroute:334fbe82-4d61-42a6-801c-595e4b96f2b7,srfc-delhivery-ixs hfl ftl
1660257086200,BAG317690031,lanka_llngdubi_d,12/11/20 16:21:00,thanos::sroute:334fbe82-4d61-42a6-801c-595e4b96f2b7,srfc-delhivery-ixs hfl ftl
1660257086200,BAG317690031,hojai_kediard_d,12/11/20 15:36:00,thanos::sroute:334fbe82-4d61-42a6-801c-595e4b96f2b7,srfc-delhivery-ixs hfl ftl
1660257086200,BAG317690031,guwahati_kaikchi_gw,12/11/20 10:36:00,thanos::sroute:334fbe82-4d61-42a6-801c-595e4b96f2b7,srfc-delhivery-ixs hfl ftl
1660257087353,BAGL2085664817,chandigarh,12/09/20 16:39:00,,
1660257087353,BAGL2085664817,zirakpur_adarshngr_d,12/09/20 16:24:00,thanos::sroute:304d3390-852f-4395-b1ad-db4e42c18b51,chandigarh_rajpura_gw-zirakpur_adarshngr_d
1660257087353,BAGL2085664817,chandigarh_rajpura_gw,12/09/20 15:24:00,thanos::sroute:304d3390-852f-4395-b1ad-db4e42c18b51,chandigarh_rajpura_gw-zirakpur_adarshngr_d
1660257087353,BAGL2085664817,bhiwandi_mega_gw,12/08/20 00:24:00,thanos::sroute:88f35b5c-5bb8-48c6-9eae-1195345374aa,chandigarh-jaipur-bhiwandi-chandigarh
1660257078113,BAG317506081,ccu_south,12/10/20 20:05:00,,
1660257078113,BAG317506081,kolkata_naiti_gw,12/10/20 18:20:00,thanos::sroute:68b57d7d-a98f-46ff-b188-2fefe3ab9c8d,kolkata_naiti_gw--ccu_south
1660257081521,BAG245615727,kollam_beachrd_d,12/10/20 16:46:00,,
1660257081521,BAG245615727,kollam_kilikollur_h,12/10/20 16:16:00,thanos::sroute:9b9fa53b-b969-43b7-8af0-7b59d0e664b3,kollam_central_h_1---kollam_beachrd_d
1660257086421,BAG318221554,siliguri_dabgrm_h,12/10/20 12:36:00,,
1660257086421,BAG318221554,bhiwandi_mega_gw,12/07/20 22:36:00,thanos::sroute:2a27b19d-611e-44c5-ab2f-f3a00dbb4ded,bhiwandi-siliguri 
1660257084866,BAG318326758,mumbai_virar_dc,12/08/20 07:43:00,,
1660257084866,BAG318326758,mumbai_miraroad_i,12/08/20 06:43:00,thanos::sroute:c53f629a-1189-4415-a9cd-6772955a95e1,mumbai_mirard_i-mumbai_virar_dc-nalasopara
1660257083735,BAG319566805,aluva_peedika_h,12/09/20 10:52:00,,
1660257083735,BAG319566805,salem_ramalingapuram_h,12/09/20 02:52:00,thanos::sroute:18fcbecf-16d4-4571-bee7-862972382f53,bhiwandi-salem-aluva-coimbatore-bhiwandi
1660257083735,BAG319566805,bhiwandi_mega_gw,12/07/20 23:22:00,thanos::sroute:18fcbecf-16d4-4571-bee7-862972382f53,bhiwandi-salem-aluva-coimbatore-bhiwandi
1660257048805,BAGL6907896494,bhiwandi_mega_r,12/13/20 20:08:00,,
1660257048805,BAGL6907896494,bhiwandi_mega_gw,12/13/20 19:38:00,thanos::sroute:bbd9d622-a78e-40e4-a6ca-6fa907ce9c99,bhiwandi_mega_gw--bhiwandi_mega_r
1660257048805,BAGL6907896494,jaipur_bagru_gw,12/12/20 17:38:00,thanos::sroute:ce55ed28-4f3e-4b14-b725-664a7f3cf92a,chandigarh-jaipur-bhiwandi-chandigarh
1660257048805,BAGL6907896494,chandigarh_rajpura_gw,12/12/20 04:38:00,thanos::sroute:ce55ed28-4f3e-4b14-b725-664a7f3cf92a,chandigarh-jaipur-bhiwandi-chandigarh
1660257048805,BAGL6907896494,ludhiana_khakat_h,12/12/20 02:08:00,thanos::sroute:85b140b3-95e5-431e-8f70-84538c184135,chandigarh-ludhiana-chandigarh
1660257048805,BAGL6907896494,ludhiana_duggri_d,12/12/20 01:23:00,thanos::sroute:aad0032f-1367-4fcc-bc6c-4b621ea3eec7,ludhiana_khakat_h--- ludhiana_janakpuri_d
1660257048805,BAGL6907896494,ludhiana_janakpuri_d,12/12/20 00:53:00,thanos::sroute:aad0032f-1367-4fcc-bc6c-4b621ea3eec7,ludhiana_khakat_h--- ludhiana_janakpuri_d
1660257078555,BAG318447225,jaipur_bagru_i,12/09/20 02:38:00,,
1660257078555,BAG318447225,jaipur_baisgodam_d,12/09/20 01:38:00,thanos::sroute:5043fd9b-1422-46d1-8822-5a30a7da2569,jaipur_bagru_i--jaipur_baisgodam_d--jaipur_ngrnigam_dc
1660257078555,BAG318447225,jaipur_baisgodam_c,12/09/20 01:23:00,thanos::sroute:5043fd9b-1422-46d1-8822-5a30a7da2569,jaipur_bagru_i--jaipur_baisgodam_d--jaipur_ngrnigam_dc
1660257078555,BAG318447225,jaipur_hub,12/09/20 00:53:00,thanos::sroute:0241077f-1715-4d4f-bd8e-fde8f4fe1f4c,jaipur_baisgodam_c
1660257078555,BAG318447225,jaipur_bagru_gw,12/08/20 23:23:00,thanos::sroute:d8f3185e-a5bc-458e-9572-494d78445e83,jaipur_bagru_gw
1660257078555,BAG318447225,bhiwandi_mega_gw,12/07/20 20:23:00,thanos::sroute:a9423796-bef7-4dc1-906c-cf95e40ce946,gurgaon-bhiwandi-jaipur-gurgaon
1660257073014,BAG317066351,bhiwandi_mega_r,12/18/20 23:24:00,,
1660257073014,BAG317066351,bhiwandi_mega_gw,12/18/20 22:54:00,thanos::sroute:bbd9d622-a78e-40e4-a6ca-6fa907ce9c99,bhiwandi_mega_gw--bhiwandi_mega_r
1660257073014,BAG317066351,nagpur_nimji_h,12/18/20 02:54:00,thanos::sroute:302af03b-f793-4828-8e68-cf785e0a85d5,bhiwandi-nagpur-bhubaneshwar-sambalpur-nagpur-bhiwandi
1660257073014,BAG317066351,sambalpur_tentelpara_h,12/17/20 11:54:00,thanos::sroute:2e0d916b-09b6-468c-a9d1-ffb448c982db,nagpur-ranchi-sambalpur-nagpur
1660257073014,BAG317066351,kolkata_naiti_h,12/16/20 17:24:00,thanos::sroute:fad0aa9e-91a9-4cf4-918f-b7f2eed71e45,kolkata-sambalpur-nagpur-kolkata
1660257073014,BAG317066351,kolkata_dankuni_p,12/16/20 16:54:00,thanos::sroute:76fcb75c-4a65-422f-998f-c7e4e998b541,kolkata_dankuni_p-kolkata_dankuni_hb
1660257063505,BAG317103119,bhiwandi_mega_r,12/15/20 23:16:00,,
1660257063505,BAG317103119,bhiwandi_mega_gw,12/15/20 22:46:00,thanos::sroute:bbd9d622-a78e-40e4-a6ca-6fa907ce9c99,bhiwandi_mega_gw--bhiwandi_mega_r
1660257063505,BAG317103119,indore_manglaya_h,12/15/20 08:46:00,thanos::sroute:64cdaca7-78db-41de-9699-c99089333a0d,bhiwandi-indore-bhopal-indore-bhiwandi
1660257063505,BAG317103119,purnia_kasba_h,12/13/20 11:46:00,thanos::sroute:fe2bfbdb-aaa3-457e-8299-04be091beac7,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257063505,BAG317103119,siliguri_dabgrm_h,12/13/20 05:46:00,thanos::sroute:80a265a6-3f89-480b-ac80-e34247a79225,hyderabad-kolkata-siliguri-purnia-hyderabad
1660257074193,BAG501187963,bhiwandi_mega_r,12/14/20 20:02:00,,
1660257074193,BAG501187963,bhiwandi_mega_gw,12/14/20 19:32:00,thanos::sroute:bbd9d622-a78e-40e4-a6ca-6fa907ce9c99,bhiwandi_mega_gw--bhiwandi_mega_r
1660257074193,BAG501187963,coimbatore_kaniyur_h,12/13/20 12:32:00,thanos::sroute:e84907a6-5f7d-44e7-8632-e54b619c1a62,bhiwandi-salem-aluva-coimbatore-bhiwandi
1660257074193,BAG501187963,aluva_peedika_h,12/13/20 08:02:00,thanos::sroute:55085d9e-03bd-4f57-9fcf-25ea0194998d,coimbatore-kottayam-kollam-aluva-coimbatore
1660257087401,BAGL1478761305,shillong_pynthorbah_d,12/11/20 15:14:00,,
1660257087401,BAGL1478761305,guwahati_kaikchi_gw,12/11/20 11:14:00,thanos::sroute:be4def3e-0d0f-4a5f-87be-127413ebf272,srfc-delhivery-gau slng ftl
1660257087401,BAGL1478761305,bhiwandi_mega_gw,12/08/20 06:14:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257087305,BAG210204426,mumbai_lowerparel_d,12/08/20 00:01:00,,
1660257087305,BAG210204426,mumbai_cottongreen_dpc,12/07/20 23:31:00,thanos::sroute:2037aa0a-e06e-4740-ba58-239097f3932d,mumbai_cottongreen_dpc-mumbai_lowerparel_d-mumbai_mahim_d--mumbai_cottongreen_dpc
1660257087644,BAG244177430,chennai_madhavaram_dc,12/09/20 20:05:00,,
1660257087644,BAG244177430,chennai_sidco_i,12/09/20 19:35:00,thanos::sroute:3222947d-46aa-412e-be2b-0177308dc486,chennai_sidco_i-chennai_madhavaram_dc 1st
1660257087644,BAG244177430,maa_poonamallee_hb,12/09/20 18:50:00,thanos::sroute:beb51a25-58ac-45ce-a0f3-f946edb02c45,maa_poonamallee_hb-chennai_sidco_i
1660257077236,BAG321096185,gurgaon_bilaspur_p,12/15/20 09:22:00,,
1660257074403,BAGL1825735095,mokokchung_central_d_1,12/12/20 08:21:00,,
1660257074403,BAGL1825735095,teok_wardno3_d,12/11/20 21:21:00,thanos::sroute:0c01c26b-b6e2-4dbb-8099-116f1777e878,jorhat_sonrigon_i-teok_wardno3_d (assam)
1660257074403,BAGL1825735095,jorhat_ricmilrd_d,12/11/20 20:21:00,thanos::sroute:0c01c26b-b6e2-4dbb-8099-116f1777e878,jorhat_sonrigon_i-teok_wardno3_d (assam)
1660257074403,BAGL1825735095,jorhat_sonrigon_i,12/11/20 19:51:00,thanos::sroute:0c01c26b-b6e2-4dbb-8099-116f1777e878,jorhat_sonrigon_i-teok_wardno3_d (assam)
1660257074403,BAGL1825735095,guwahati_kaikchi_gw,12/11/20 10:51:00,thanos::sroute:f8101e0a-2b59-4869-9030-1dd4066c9dc2,guwahati-jorhat-dibrugarh-dcs-guwahati
1660257074403,BAGL1825735095,bhiwandi_mega_gw,12/08/20 05:51:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257028671,BAGL2584545456,asansol_kanyapr_d,12/10/20 09:21:00,,
1660257028671,BAGL2584545456,jamuria_rjngrdpp_d,12/10/20 08:51:00,thanos::sroute:6a1c2380-f25e-4b0e-b385-5d73dff14cf2,durgapur_bamunara_i-jamuria_rjngrdpp_d-asansol_kanyapr_d
1660257028671,BAGL2584545456,durgapur_bamunara_i,12/10/20 07:21:00,thanos::sroute:6a1c2380-f25e-4b0e-b385-5d73dff14cf2,durgapur_bamunara_i-jamuria_rjngrdpp_d-asansol_kanyapr_d
1660257028671,BAGL2584545456,dhanbad_jamari_h,12/10/20 04:51:00,thanos::sroute:2147b672-9b5a-4733-b505-ba3182a8cefd,kolkata-durgapur-dhanbad-durgapur-kolkata
1660257028671,BAGL2584545456,ranchi_namkom_h,12/10/20 00:21:00,thanos::sroute:e577b66a-ce14-43b8-ad02-d779377b84c5,ranchi-dhanbad-dcs-ranchi	
1660257028671,BAGL2584545456,nagpur_nimji_h,12/09/20 00:21:00,thanos::sroute:1b344b9f-8f62-469e-b635-bbb976c30a04,nagpur-ranchi-sambalpur-nagpur
1660257028671,BAGL2584545456,akola_gaurkshn_i,12/08/20 19:36:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257028671,BAGL2584545456,bhiwandi_mega_gw,12/08/20 03:51:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257079476,BAG318447586,kolkata_naiti_gw,12/10/20 02:13:00,,
1660257079476,BAG318447586,kolkata_naiti_h,12/10/20 02:13:00,thanos::sroute:88f25533-89fb-461d-9cd2-2b00a8efed46,ccu_kolkata
1660257079476,BAG318447586,bhubaneshwar_central_h_6,12/09/20 15:13:00,thanos::sroute:139df78c-6806-48dd-9aa1-6695021280ac,gurgaon-bhubnaehswar-kolkata-patna-gurgaon
1660257079476,BAG318447586,nagpur_nimji_h,12/08/20 18:13:00,thanos::sroute:4c3f5aa3-aba9-443c-bf96-d926a8a9bec1,bhiwandi-nagpur-bhubaneshwar-sambalpur-nagpur-bhiwandi
1660257079476,BAG318447586,akola_gaurkshn_i,12/08/20 13:28:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257079476,BAG318447586,bhiwandi_mega_gw,12/07/20 21:43:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257080456,BAG319561291,ludhiana_khakat_h,12/09/20 10:37:00,,
1660257080456,BAG319561291,chandigarh_rajpura_gw,12/09/20 08:07:00,thanos::sroute:85b140b3-95e5-431e-8f70-84538c184135,chandigarh-ludhiana-chandigarh
1660257080456,BAG319561291,bhiwandi_mega_gw,12/07/20 17:07:00,thanos::sroute:88f35b5c-5bb8-48c6-9eae-1195345374aa,chandigarh-jaipur-bhiwandi-chandigarh
1660257080563,BAG319566950,bangalore_hebbal_i,12/08/20 20:43:00,,
1660257080563,BAG319566950,bangalore_soukyaroad_gw,12/08/20 19:13:00,thanos::sroute:17bed3ce-cc86-43cb-9476-8bc6d468ee5f,bangalore_soukyaroad_gw (karnataka)-bangalore_hebbal_i (karnataka)
1660257080563,BAG319566950,bhiwandi_mega_gw,12/07/20 19:43:00,thanos::sroute:60098888-a8e3-4db3-a3b9-6783f46987c2,bhiwandi-bangalore-pune-bhiwandi
1660257075140,BAGL1341440802,tura_soracomplex_d,12/12/20 09:38:00,,
1660257075140,BAGL1341440802,tura_araimile_d,12/12/20 09:08:00,thanos::sroute:3a364781-fe45-4707-b9f3-8e2d2546042a,guwahati_kaikchi_gw-goalpara_baladmri_d-tura_songgital_d
1660257075140,BAGL1341440802,tura_songgital_d,12/12/20 08:38:00,thanos::sroute:3a364781-fe45-4707-b9f3-8e2d2546042a,guwahati_kaikchi_gw-goalpara_baladmri_d-tura_songgital_d
1660257075140,BAGL1341440802,williamngr_bptistchrch_dpp,12/12/20 00:38:00,thanos::sroute:3a364781-fe45-4707-b9f3-8e2d2546042a,guwahati_kaikchi_gw-goalpara_baladmri_d-tura_songgital_d
1660257075140,BAGL1341440802,goalpara_baladmri_d,12/11/20 13:23:00,thanos::sroute:3a364781-fe45-4707-b9f3-8e2d2546042a,guwahati_kaikchi_gw-goalpara_baladmri_d-tura_songgital_d
1660257075140,BAGL1341440802,guwahati_kaikchi_gw,12/11/20 09:53:00,thanos::sroute:3a364781-fe45-4707-b9f3-8e2d2546042a,guwahati_kaikchi_gw-goalpara_baladmri_d-tura_songgital_d
1660257075140,BAGL1341440802,bhiwandi_mega_gw,12/08/20 04:53:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257083330,BAG318447609,bangalore_indirangr_i,12/09/20 00:47:00,,
1660257083330,BAG318447609,bangalore_soukyaroad_gw,12/08/20 23:17:00,thanos::sroute:23b9912b-ecfd-4451-9e8f-fb101cdc1a04,bangalore_soukyaroad_gw (karnataka)-bangalore_indirangr_i (karnataka)
1660257083330,BAG318447609,bhiwandi_mega_gw,12/07/20 23:47:00,thanos::sroute:60098888-a8e3-4db3-a3b9-6783f46987c2,bhiwandi-bangalore-pune-bhiwandi
1660257059950,BAG317690039,shillong_labankench_d,12/11/20 14:51:00,,
1660257059950,BAG317690039,shillong_pynthorbah_d,12/11/20 14:36:00,thanos::sroute:be4def3e-0d0f-4a5f-87be-127413ebf272,srfc-delhivery-gau slng ftl
1660257059950,BAG317690039,guwahati_kaikchi_gw,12/11/20 10:36:00,thanos::sroute:be4def3e-0d0f-4a5f-87be-127413ebf272,srfc-delhivery-gau slng ftl
1660257083212,BAG317690142,tura_araimile_d,12/12/20 10:00:00,,
1660257083212,BAG317690142,tura_songgital_d,12/12/20 09:30:00,thanos::sroute:3a364781-fe45-4707-b9f3-8e2d2546042a,guwahati_kaikchi_gw-goalpara_baladmri_d-tura_songgital_d
1660257083212,BAG317690142,williamngr_bptistchrch_dpp,12/12/20 01:30:00,thanos::sroute:3a364781-fe45-4707-b9f3-8e2d2546042a,guwahati_kaikchi_gw-goalpara_baladmri_d-tura_songgital_d
1660257083212,BAG317690142,goalpara_baladmri_d,12/11/20 14:15:00,thanos::sroute:3a364781-fe45-4707-b9f3-8e2d2546042a,guwahati_kaikchi_gw-goalpara_baladmri_d-tura_songgital_d
1660257083212,BAG317690142,guwahati_kaikchi_gw,12/11/20 10:45:00,thanos::sroute:3a364781-fe45-4707-b9f3-8e2d2546042a,guwahati_kaikchi_gw-goalpara_baladmri_d-tura_songgital_d
1660257078043,BAGL2631317290,jaipur_varuncly_dc,12/10/20 07:47:00,,
1660257078043,BAGL2631317290,jaipur_bhankrot_dc,12/10/20 07:32:00,thanos::sroute:bd1673a9-0a35-4848-904c-0899cb1d3b0a,jaipur_bagru_i--jaipur_bhankrot_dc--jaipur_varuncly_dc
1660257078043,BAGL2631317290,jaipur_bagru_i,12/10/20 07:02:00,thanos::sroute:bd1673a9-0a35-4848-904c-0899cb1d3b0a,jaipur_bagru_i--jaipur_bhankrot_dc--jaipur_varuncly_dc
1660257080482,BAG319566731,bangalore_hebbal_i,12/08/20 16:59:00,,
1660257080482,BAG319566731,bangalore_soukyaroad_gw,12/08/20 15:29:00,thanos::sroute:17bed3ce-cc86-43cb-9476-8bc6d468ee5f,bangalore_soukyaroad_gw (karnataka)-bangalore_hebbal_i (karnataka)
1660257080482,BAG319566731,bhiwandi_mega_gw,12/07/20 15:59:00,thanos::sroute:60098888-a8e3-4db3-a3b9-6783f46987c2,bhiwandi-bangalore-pune-bhiwandi
1660257045843,BAGL1423549027,raipur_central_d_5,12/09/20 08:11:00,,
1660257045843,BAGL1423549027,raipur_sarona_h,12/09/20 07:41:00,thanos::sroute:ada6f42b-5f36-45b7-8ba0-23cd756f5e48,raipur_sarona_h-raipur_dc
1660257045843,BAGL1423549027,nagpur_nimji_h,12/08/20 23:41:00,thanos::sroute:59568efa-4280-4d61-ad31-25883bea01b1,nagpur-raipur-sambalpur-raipur-nagpur
1660257045843,BAGL1423549027,akola_gaurkshn_i,12/08/20 18:56:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257045843,BAGL1423549027,bhiwandi_mega_gw,12/08/20 03:11:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257081926,BAG501607788,bopal_shela_d,12/09/20 00:22:00,,
1660257081926,BAG501607788,ahmedabad_paldi_d,12/08/20 23:52:00,thanos::sroute:6656aee2-5b58-4b07-9091-165da1624f60,ahmedabad_aslaliroad_gw-sanand_kolatroad_d
1660257081926,BAG501607788,ahmedabad_aslaliroad_gw,12/08/20 23:07:00,thanos::sroute:6656aee2-5b58-4b07-9091-165da1624f60,ahmedabad_aslaliroad_gw-sanand_kolatroad_d
1660257085183,BAG312924837,bhiwandi_mega_r,12/19/20 20:37:00,,
1660257085183,BAG312924837,bhiwandi_mega_gw,12/19/20 20:07:00,thanos::sroute:bbd9d622-a78e-40e4-a6ca-6fa907ce9c99,bhiwandi_mega_gw--bhiwandi_mega_r
1660257085183,BAG312924837,indore_manglaya_h,12/19/20 06:07:00,thanos::sroute:64cdaca7-78db-41de-9699-c99089333a0d,bhiwandi-indore-bhopal-indore-bhiwandi
1660257085183,BAG312924837,purnia_kasba_h,12/17/20 09:07:00,thanos::sroute:fe2bfbdb-aaa3-457e-8299-04be091beac7,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257085183,BAG312924837,siliguri_dabgrm_h,12/17/20 03:07:00,thanos::sroute:80a265a6-3f89-480b-ac80-e34247a79225,hyderabad-kolkata-siliguri-purnia-hyderabad
1660257085183,BAG312924837,tezpur_sirajuli_i,12/16/20 08:07:00,thanos::sroute:a8a033cb-4267-407b-9b39-ce1dfc7c179f,siliguri-tezpur-jorhat-tezpur-siliguri
1660257071920,BAG318659012,bhiwandi_mega_r,12/12/20 15:23:00,,
1660257071920,BAG318659012,bhiwandi_mega_gw,12/12/20 14:53:00,thanos::sroute:bbd9d622-a78e-40e4-a6ca-6fa907ce9c99,bhiwandi_mega_gw--bhiwandi_mega_r
1660257071920,BAG318659012,surat_gidc_gw,12/12/20 07:53:00,thanos::sroute:336e3532-4458-4bd8-baa5-e179a8772f83,bhiwandi-ahmedabad-surat-bhiwandi
1660257071920,BAG318659012,ahmedabad_aslaliroad_gw,12/12/20 01:53:00,thanos::sroute:ea1fd980-a217-47f2-9582-59bf7c8f1927,ahmedabad-surat-hyderabad-surat-ahmedabad
1660257071920,BAG318659012,kadi_karanngr_d,12/11/20 22:08:00,thanos::sroute:845df9fe-9825-4346-84e5-db7b5ed57c98,ahmedabad-mehsana-dcs-ahmedabad
1660257071920,BAG318659012,becharaji_hansalpur_dpp,12/11/20 20:38:00,thanos::sroute:845df9fe-9825-4346-84e5-db7b5ed57c98,ahmedabad-mehsana-dcs-ahmedabad
1660257071920,BAG318659012,mehsana_dediysngidc_i,12/11/20 19:38:00,thanos::sroute:845df9fe-9825-4346-84e5-db7b5ed57c98,ahmedabad-mehsana-dcs-ahmedabad
1660257074252,BAGL2653337954,shillong_labankench_d,12/11/20 15:24:00,,
1660257074252,BAGL2653337954,shillong_pynthorbah_d,12/11/20 15:09:00,thanos::sroute:be4def3e-0d0f-4a5f-87be-127413ebf272,srfc-delhivery-gau slng ftl
1660257074252,BAGL2653337954,guwahati_kaikchi_gw,12/11/20 11:09:00,thanos::sroute:be4def3e-0d0f-4a5f-87be-127413ebf272,srfc-delhivery-gau slng ftl
1660257074252,BAGL2653337954,bhiwandi_mega_gw,12/08/20 06:09:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257028671,BAGL8405204341,asansol_kanyapr_d,12/11/20 15:52:00,,
1660257028671,BAGL8405204341,jamuria_rjngrdpp_d,12/11/20 15:22:00,thanos::sroute:6a1c2380-f25e-4b0e-b385-5d73dff14cf2,durgapur_bamunara_i-jamuria_rjngrdpp_d-asansol_kanyapr_d
1660257028671,BAGL8405204341,durgapur_bamunara_i,12/11/20 13:52:00,thanos::sroute:6a1c2380-f25e-4b0e-b385-5d73dff14cf2,durgapur_bamunara_i-jamuria_rjngrdpp_d-asansol_kanyapr_d
1660257028671,BAGL8405204341,kolkata_naiti_h,12/11/20 09:22:00,thanos::sroute:6fc79688-7663-42e0-898c-a69b66ba5141,kolkata-durgapur-dhanbad-durgapur-kolkata
1660257062610,BAG319561351,sangli_mirajkupwad_d,12/08/20 12:46:00,,
1660257062610,BAG319561351,kolhapur_central_h_2,12/08/20 11:16:00,thanos::sroute:1bbfef4a-ac32-4a61-97f1-413efa2fe4e3,kolhapur-sangli ftl
1660257062610,BAG319561351,bhiwandi_mega_gw,12/08/20 01:16:00,thanos::sroute:7112cdc9-74dd-425c-a005-d3ae7d3205f5,bhiwandi-kolhapur-hubli-dc-bhiwandi
1660257084052,BAG318447839,dhanbad_jamari_h,12/10/20 02:18:00,,
1660257084052,BAG318447839,ranchi_namkom_h,12/09/20 21:48:00,thanos::sroute:e577b66a-ce14-43b8-ad02-d779377b84c5,ranchi-dhanbad-dcs-ranchi	
1660257084052,BAG318447839,nagpur_nimji_h,12/08/20 21:48:00,thanos::sroute:1b344b9f-8f62-469e-b635-bbb976c30a04,nagpur-ranchi-sambalpur-nagpur
1660257084052,BAG318447839,akola_gaurkshn_i,12/08/20 17:03:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257084052,BAG318447839,bhiwandi_mega_gw,12/08/20 01:18:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257048805,BAGL1661356742,ludhiana_janakpuri_d,12/09/20 18:22:00,,
1660257048805,BAGL1661356742,ludhiana_khakat_h,12/09/20 17:52:00,thanos::sroute:aad0032f-1367-4fcc-bc6c-4b621ea3eec7,ludhiana_khakat_h--- ludhiana_janakpuri_d
1660257048805,BAGL1661356742,chandigarh_rajpura_gw,12/09/20 15:22:00,thanos::sroute:85b140b3-95e5-431e-8f70-84538c184135,chandigarh-ludhiana-chandigarh
1660257048805,BAGL1661356742,bhiwandi_mega_gw,12/08/20 00:22:00,thanos::sroute:88f35b5c-5bb8-48c6-9eae-1195345374aa,chandigarh-jaipur-bhiwandi-chandigarh
1660257086325,BAG318447415,udaipur_bhuwana_h,12/08/20 18:32:00,,
1660257086325,BAG318447415,ahmedabad_aslaliroad_gw,12/08/20 11:32:00,thanos::sroute:8ef67088-7e93-43f0-b7a6-a7cc99c13470,bhiwandi-ahmedabad-udaipur-ahmedabad-surat-bhiwandi
