wbn,pid,bs,bag_oc,bag_cn,cs_ss,cs_st,cs_sd,cs_ud,location
1660257071920,BAG318659028,BAG318659028,Mehsana_DediysnGIDC_I (Gujarat),Patan_Central_D_2 (Gujarat),Complete,,2020-12-10 06:33:25.505,2020-12-10 06:33:25.505,Patan_Central_D_2 (Gujarat)
1660257087596,BAG321525151,BAG321525151,GZB_Mohan_Nagar_DPC (Uttar Pradesh),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-15 17:51:37.696,2020-12-15 17:51:37.696,Bhiwandi_Mega_R (Maharashtra)
1660257073552,BAGL2364786378,BAGL2364786378,Bhiwandi_Mega_GW (Maharashtra),Shillong_LabanKench_D (Meghalaya),Complete,,2020-12-15 06:12:13.671,2020-12-15 06:12:13.671,Shillong_LabanKench_D (Meghalaya)
1660257082884,BAG209827696,BAG209827696,Jabalpur (Madhya Pradesh),Jabalpur_Binaiki_H (Madhya Pradesh),Complete,,2020-12-15 23:16:51.644,2020-12-15 23:16:51.644,Jabalpur_Binaiki_H (Madhya Pradesh)
1660257075814,BAGL2675282872,BAGL2675282872,Bhiwandi_Mega_GW (Maharashtra),Kolkata_Beleghta_D (West Bengal),Complete,,2020-12-11 06:58:15.740,2020-12-11 06:58:15.740,Kolkata_Beleghta_D (West Bengal)
1660257087250,BAG317432858,BAG317432858,Kolkata_Naiti_GW (West Bengal),Kolkata_Beleghta_D (West Bengal),Complete,,2020-12-11 07:21:03.710,2020-12-11 07:21:03.710,Kolkata_Beleghta_D (West Bengal)
1660257074263,BAG312878268,BAG312878268,Tezpur_Sirajuli_I (Assam),Itanagar_SectorA_D (Arunachal Pradesh),Complete,,2020-12-14 07:22:40.267,2020-12-14 07:22:40.267,Itanagar_SectorA_D (Arunachal Pradesh)
1660257087482,BAG320101680,BAG320101680,Chandigarh_Rajpura_GW (Punjab),Chandigarh_MohliPhase8_D (Punjab),Complete,,2020-12-11 07:55:32.479,2020-12-11 07:55:32.479,Chandigarh_MohliPhase8_D (Punjab)
1660257077531,BAGL2415701076,BAGL2415701076,Bhiwandi_Mega_GW (Maharashtra),Kohima_AGColony_D (Nagaland),Complete,,2020-12-14 20:56:11.795,2020-12-14 20:56:11.795,Kohima_AGColony_D (Nagaland)
1660257075103,BAG318221872,BAG318221872,Bhiwandi_Mega_GW (Maharashtra),Purnia_Kasba_H (Bihar),Complete,,2020-12-12 13:47:52.637,2020-12-12 13:47:52.637,Purnia_Kasba_H (Bihar)
1660257078102,BAGL2305205255,BAGL2305205255,Bhiwandi_Mega_GW (Maharashtra),Bengaluru_NewBnswd_DC (Karnataka),Complete,,2020-12-10 07:13:47.500,2020-12-10 07:13:47.500,Bengaluru_NewBnswd_DC (Karnataka)
1660257084030,BAG318547806,BAG318547806,Bhiwandi_Mega_GW (Maharashtra),Jodhpur_Basni_I (Rajasthan),Complete,,2020-12-11 02:22:43.593,2020-12-11 02:22:43.593,Jodhpur_Basni_I (Rajasthan)
1660257084214,BAG317352184,BAG317352184,Itanagar_SectorA_D (Arunachal Pradesh),Tezpur_Sirajuli_I (Assam),Complete,,2020-12-20 05:33:08.483,2020-12-20 05:33:08.483,Tezpur_Sirajuli_I (Assam)
1660257083223,BAG317072845,BAG317072845,Patna_Sabalpur_H (Bihar),Patna_BhootnathRd_D (Bihar),Complete,,2020-12-13 07:49:38.420,2020-12-13 07:49:38.420,Patna_BhootnathRd_D (Bihar)
1660257072384,BAG317007444,BAG317007444,Ranchi_Namkom_H (Jharkhand),Hazaribag_BodomBzr_DC (Jharkhand),Complete,,2020-12-11 07:02:55.689,2020-12-11 07:02:55.689,Hazaribag_BodomBzr_DC (Jharkhand)
1660257086314,BAG59670243,BAG59670243,Allahabad_Central_H_1 (Uttar Pradesh),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-20 20:11:44.938,2020-12-20 20:11:44.938,Bhiwandi_Mega_R (Maharashtra)
1660257042284,BAG318447607,BAG318447607,Bhiwandi_Mega_GW (Maharashtra),Bangalore_Indirangr_I (Karnataka),Complete,,2020-12-10 05:38:10.171,2020-12-10 05:38:10.171,Bangalore_Indirangr_I (Karnataka)
1660257078032,BAG233554832,BAG233554832,Bhiwandi_Mega_R (Maharashtra),-,Complete,,2020-12-17 07:52:31.942,2020-12-17 07:52:31.942,Bhiwandi_Mega_R (Maharashtra)
1660257083842,BAG319561617,BAG319561617,Bhiwandi_Mega_GW (Maharashtra),Guntur_EtukuruRd_I (Andhra Pradesh),Complete,,2020-12-11 01:18:37.572,2020-12-11 01:18:37.572,Guntur_EtukuruRd_I (Andhra Pradesh)
1660257079196,BAG321385764,BAG321385764,Amritsar_VerkaBypss_I (Punjab),Amritsar_GTroad_D (Punjab),Complete,,2020-12-11 08:26:35.875,2020-12-11 08:26:35.875,Amritsar_GTroad_D (Punjab)
1660257075195,BAG318221872,BAG318221872,Bhiwandi_Mega_GW (Maharashtra),Purnia_Kasba_H (Bihar),Complete,,2020-12-12 13:47:52.637,2020-12-12 13:47:52.637,Purnia_Kasba_H (Bihar)
1660257071382,BAG318272770,BAG318272770,Bhiwandi_Mega_GW (Maharashtra),BLR_JPNagar_Pc (Karnataka),Complete,,2020-12-09 12:33:23.174,2020-12-09 12:33:23.174,BLR_JPNagar_Pc (Karnataka)
1660257078032,BAGL1039779766,BAGL1039779766,Bhiwandi_Mega_GW (Maharashtra),Moradabad_Majhola_D (Uttar Pradesh),Discarded,,2020-12-11 13:16:44.883,2020-12-11 13:16:44.883,Moradabad_Majhola_I (Uttar Pradesh)
1660257061431,BAGL1431822889,BAGL1431822889,Bhiwandi_Mega_GW (Maharashtra),Hyderabad_Kachiguda_D (Telangana),Complete,,2020-12-09 06:21:16.372,2020-12-09 06:21:16.372,Hyderabad_Kachiguda_D (Telangana)
1660257048805,BAG233554243,BAG233554243,Bhiwandi_Mega_R (Maharashtra),-,Complete,,2020-12-16 09:02:51.163,2020-12-16 09:02:51.163,Bhiwandi_Mega_R (Maharashtra)
1660257076212,BAG317474006,BAG317474006,Bongaigaon_Doligaon_I (Assam),Kokrajhar_Bagansali_DPP (Assam),Complete,,2020-12-15 08:05:40.730,2020-12-15 08:05:40.730,Kokrajhar_Bagansali_DPP (Assam)
1660257071441,BAG318447343,BAG318447343,Bhiwandi_Mega_GW (Maharashtra),Mumbai_Kanchpada_D (Maharashtra),Complete,,2020-12-08 14:35:03.834,2020-12-08 14:35:03.834,Mumbai_Kanchpada_D (Maharashtra)
1660257082206,BAG318366800,BAG318366800,Bhiwandi_Mega_GW (Maharashtra),Noida_Sector63DBlock_I (Uttar Pradesh),Complete,,2020-12-10 12:47:43.161,2020-12-10 12:47:43.161,Noida_Sector63DBlock_I (Uttar Pradesh)
1660257077984,BAGL1165019712,BAGL1165019712,Bhiwandi_Mega_GW (Maharashtra),Mumbai Antop Hill (Maharashtra),Complete,,2020-12-08 14:08:05.203,2020-12-08 14:08:05.203,Mumbai Antop Hill (Maharashtra)
1660257086152,BAG317312151,BAG317312151,Patna_Sabalpur_H (Bihar),Patna_Central (Bihar),Complete,,2020-12-11 07:40:25.745,2020-12-11 07:40:25.745,Patna_Central (Bihar)
1660257086270,BAGL2359274254,BAGL2359274254,Guwahati_UzanBazr_DC (Assam),Bhiwandi_Mega_R (Maharashtra),In Transit,,2020-12-20 23:26:07.015,2020-12-20 23:26:07.015,Guwahati_Kaikchi_GW (Assam)
1660257079373,BAG244177438,BAG244177438,MAA_Poonamallee_HB (Tamil Nadu),Chennai_Sholinganallur_Dc (Tamil Nadu),Complete,,2020-12-10 13:08:30.569,2020-12-10 13:08:30.569,Chennai_Sholinganallur_Dc (Tamil Nadu)
1660257078441,BAGL1303413174,BAGL1303413174,Bhiwandi_Mega_GW (Maharashtra),Imphal_Patsoi_D (Manipur),Complete,,2020-12-14 16:11:33.551,2020-12-14 16:11:33.551,Imphal_Patsoi_D (Manipur)
1660257080961,BAG317539748,BAG317539748,Guwahati_Kaikchi_GW (Assam),Dimapur_BurmaCmp_D (Nagaland),Complete,,2020-12-15 08:19:10.555,2020-12-15 08:19:10.555,Dimapur_BurmaCmp_D (Nagaland)
1660257086115,BAG318366904,BAG318366904,Bhiwandi_Mega_GW (Maharashtra),Bengaluru_Peenya_IP (Karnataka),Complete,,2020-12-09 10:47:20.842,2020-12-09 10:47:20.842,Bengaluru_Peenya_IP (Karnataka)
1660257050905,BAGL2227184957,BAGL2227184957,Bhiwandi_Mega_GW (Maharashtra),Amritsar_VerkaBypss_D (Punjab),Complete,,2020-12-11 04:07:42.071,2020-12-11 04:07:42.071,Amritsar_VerkaBypss_D (Punjab)
1660257074414,BAGL5780195660,BAGL5780195660,Bhiwandi_Mega_GW (Maharashtra),Pathsala_ColgRd_DPP (Assam),Complete,,2020-12-12 10:45:58.751,2020-12-12 10:45:58.751,Pathsala_ColgRd_DPP (Assam)
1660257083853,BAG318366839,BAG318366839,Bhiwandi_Mega_GW (Maharashtra),Guwahati_Kaikchi_GW (Assam),Complete,,2020-12-13 15:29:57.345,2020-12-13 15:29:57.345,Guwahati_Kaikchi_GW (Assam)
1660256838444,BAG207902203,BAG207902203,Gangtok_Tadong_D (Sikkim),Siliguri_Dabgrm_H (West Bengal),Complete,,2020-12-16 12:22:02.266,2020-12-16 12:22:02.266,Siliguri_Dabgrm_H (West Bengal)
1660257084542,BAG318512580,BAG318512580,Bhopal_Pipaliya_H (Madhya Pradesh),Bhopal_Kolar Mandakni (Madhya Pradesh),Complete,,2020-12-10 09:15:55.070,2020-12-10 09:15:55.070,Bhopal_Kolar Mandakni (Madhya Pradesh)
1660257070822,BAG318547503,BAG318547503,Bhiwandi_Mega_GW (Maharashtra),Ahmedabad_AslaliRoad_GW (Gujarat),Complete,,2020-12-08 17:26:46.686,2020-12-08 17:26:46.686,Ahmedabad_AslaliRoad_GW (Gujarat)
1660257087740,BAGL2307849460,BAGL2307849460,Bhiwandi_Mega_GW (Maharashtra),Bhubaneshwar_Mancheswar_L (Orissa),Complete,,2020-12-10 22:33:52.952,2020-12-10 22:33:52.952,Bhubaneshwar_Mancheswar_L (Orissa)
1660257074086,BAG318512580,BAG318512580,Bhopal_Pipaliya_H (Madhya Pradesh),Bhopal_Kolar Mandakni (Madhya Pradesh),Complete,,2020-12-10 09:15:55.070,2020-12-10 09:15:55.070,Bhopal_Kolar Mandakni (Madhya Pradesh)
1660257068291,BAGL9178585703,BAGL9178585703,Bhiwandi_Mega_GW (Maharashtra),Kalimpong_RishiRd_D (West Bengal),Complete,,2020-12-12 08:42:04.913,2020-12-12 08:42:04.913,Kalimpong_RishiRd_D (West Bengal)
1660257084612,BAG319566805,BAG319566805,Bhiwandi_Mega_GW (Maharashtra),Aluva_Peedika_H (Kerala),Complete,,2020-12-10 01:25:07.358,2020-12-10 01:25:07.358,Aluva_Peedika_H (Kerala)
1660257077100,BAG319566859,BAG319566859,Bhiwandi_Mega_GW (Maharashtra),Bangalore_Hebbal_I (Karnataka),Complete,,2020-12-10 06:03:30.417,2020-12-10 06:03:30.417,Bangalore_Hebbal_I (Karnataka)
1660257083164,BAG318294390,BAG318294390,Bhiwandi_Mega_GW (Maharashtra),Guwahati_Kaikchi_GW (Assam),Complete,,2020-12-11 22:38:15.912,2020-12-11 22:38:15.912,Guwahati_Kaikchi_GW (Assam)
1660257086480,BAG208066518,BAG208066518,Shillong_LabanKench_D (Meghalaya),Guwahati_Kaikchi_GW (Assam),Complete,,2020-12-18 04:08:41.313,2020-12-18 04:08:41.313,Guwahati_Kaikchi_GW (Assam)
1660257074193,BAG501187963,BAG501187963,Aluva_Peedika_H (Kerala),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-15 21:17:55.944,2020-12-15 21:17:55.944,Bhiwandi_Mega_R (Maharashtra)
1660257086211,BAG209045831,BAG209045831,Bangalore_Hebbal_I (Karnataka),Bengaluru_NewBnswd_DC (Karnataka),Complete,,2020-12-09 14:20:48.658,2020-12-09 14:20:48.658,Bengaluru_NewBnswd_DC (Karnataka)
1660257085275,BAG318447225,BAG318447225,Bhiwandi_Mega_GW (Maharashtra),Jaipur_Bagru_I (Rajasthan),Complete,,2020-12-09 05:52:08.763,2020-12-09 05:52:08.763,Jaipur_Bagru_I (Rajasthan)
1660257073014,BAG317066351,BAG317066351,Kolkata_Dankuni_P (West Bengal),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-19 18:01:41.517,2020-12-19 18:01:41.517,Bhiwandi_Mega_R (Maharashtra)
1660257084284,BAG319566805,BAG319566805,Bhiwandi_Mega_GW (Maharashtra),Aluva_Peedika_H (Kerala),Complete,,2020-12-10 01:25:07.358,2020-12-10 01:25:07.358,Aluva_Peedika_H (Kerala)
1660257051056,BAGL2991423795,BAGL2991423795,Bhiwandi_Mega_GW (Maharashtra),Darjeeling_Hillcard_DC (West Bengal),Complete,,2020-12-12 08:34:20.260,2020-12-12 08:34:20.260,Darjeeling_Hillcard_DC (West Bengal)
1660257078312,BAGL2523440582,BAGL2523440582,Bhiwandi_Mega_GW (Maharashtra),Kanpur_Jarauli_D (Uttar Pradesh),Complete,,2020-12-11 06:27:00.936,2020-12-11 06:27:00.936,Kanpur_Jarauli_D (Uttar Pradesh)
1660257082954,BAG317312151,BAG317312151,Patna_Sabalpur_H (Bihar),Patna_Central (Bihar),Complete,,2020-12-11 07:40:25.745,2020-12-11 07:40:25.745,Patna_Central (Bihar)
1660257083805,BAG317415489,BAG317415489,Siliguri_Dabgrm_H (West Bengal),Bhiwandi_Mega_R (Maharashtra),In Transit,,2020-12-19 10:17:31.670,2020-12-19 10:17:31.670,Siliguri_Dabgrm_H (West Bengal)
1660257063505,BAG317103119,BAG317103119,Siliguri_Dabgrm_H (West Bengal),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-18 13:42:57.627,2020-12-18 13:42:57.627,Bhiwandi_Mega_R (Maharashtra)
1660257072443,BAG317536270,BAG317536270,Agartala_EastChmpmura_I (Tripura),Agartala_Neramaya_D (Tripura),Complete,,2020-12-15 10:07:30.414,2020-12-15 10:07:30.414,Agartala_Neramaya_D (Tripura)
1660257087493,BAG318547509,BAG318547509,Bhiwandi_Mega_GW (Maharashtra),Mumbai_AndheriWest_D (Maharashtra),Complete,,2020-12-08 12:09:27.055,2020-12-08 12:09:27.055,Mumbai_AndheriWest_D (Maharashtra)
1660257078220,BAG318366839,BAG318366839,Bhiwandi_Mega_GW (Maharashtra),Guwahati_Kaikchi_GW (Assam),Complete,,2020-12-13 15:29:57.345,2020-12-13 15:29:57.345,Guwahati_Kaikchi_GW (Assam)
1660257086944,BAGL4891170881,BAGL4891170881,Bhiwandi_Mega_GW (Maharashtra),Mumbai_ThaneManpda_D (Maharashtra),Complete,,2020-12-08 12:43:27.411,2020-12-08 12:43:27.411,Mumbai_ThaneManpda_D (Maharashtra)
1660257083735,BAG319566805,BAG319566805,Bhiwandi_Mega_GW (Maharashtra),Aluva_Peedika_H (Kerala),Complete,,2020-12-10 01:25:07.358,2020-12-10 01:25:07.358,Aluva_Peedika_H (Kerala)
1660257074090,BAG319484635,BAG319484635,Bhopal_Pipaliya_H (Madhya Pradesh),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-13 19:34:47.458,2020-12-13 19:34:47.458,Bhiwandi_Mega_R (Maharashtra)
1660257084402,BAG318294359,BAG318294359,Bhiwandi_Mega_GW (Maharashtra),Guwahati_Kaikchi_GW (Assam),Complete,,2020-12-13 16:29:46.261,2020-12-13 16:29:46.261,Guwahati_Kaikchi_GW (Assam)
1660257086406,BAGL1544092251,BAGL1544092251,Bhiwandi_Mega_GW (Maharashtra),Mumbai_Khar West _Dc (Maharashtra),Complete,,2020-12-08 11:19:31.334,2020-12-08 11:19:31.334,Mumbai_Khar West _Dc (Maharashtra)
1660257083901,BAG231027240,BAG231027240,Bengaluru_Hoodi_IP (Karnataka),Bengaluru_Tcpaly_DC (Karnataka),Complete,,2020-12-09 13:26:30.840,2020-12-09 13:26:30.840,Bengaluru_Tcpaly_DC (Karnataka)
1660257083820,BAG311585325,BAG311585325,Jodhpur (Rajasthan),Jodhpur_Basni_I (Rajasthan),Complete,,2020-12-12 22:38:58.618,2020-12-12 22:38:58.618,Jodhpur_Basni_I (Rajasthan)
1660257083665,BAGL1645697360,BAGL1645697360,Bhiwandi_Mega_GW (Maharashtra),Bengaluru_Banshkri_DC (Karnataka),Complete,,2020-12-10 06:52:10.679,2020-12-10 06:52:10.679,Bengaluru_Banshkri_DC (Karnataka)
1660257050710,BAGL1538961228,BAGL1538961228,Bhiwandi_Mega_GW (Maharashtra),Chennai_Nandanam_ODC (Tamil Nadu),Complete,,2020-12-10 15:08:01.648,2020-12-10 15:08:01.648,Chennai_Nandanam_ODC (Tamil Nadu)
1660257075070,BAGL1610224680,BAGL1610224680,Bhiwandi_Mega_GW (Maharashtra),Bengaluru_sharadhanagar19_D (Karnataka),Complete,,2020-12-10 07:09:51.710,2020-12-10 07:09:51.710,Bengaluru_sharadhanagar19_D (Karnataka)
1660257077833,BAG317506084,BAG317506084,Kolkata_Naiti_GW (West Bengal),CCU_South (West Bengal),Complete,,2020-12-11 07:44:41.636,2020-12-11 07:44:41.636,CCU_South (West Bengal)
1660257076422,BAGL1373539267,BAGL1373539267,Bhiwandi_Mega_GW (Maharashtra),Chandigarh (Chandigarh),Complete,,2020-12-11 07:14:11.359,2020-12-11 07:14:11.359,Chandigarh (Chandigarh)
1660257066095,BAG207824011,BAG207824011,Silchar_Meherpur_D (Assam),Silchar_Sirikona_H (Assam),Complete,,2020-12-18 12:38:23.851,2020-12-18 12:38:23.851,Silchar_Sirikona_H (Assam)
1660257078555,BAG318447225,BAG318447225,Bhiwandi_Mega_GW (Maharashtra),Jaipur_Bagru_I (Rajasthan),Complete,,2020-12-09 05:52:08.763,2020-12-09 05:52:08.763,Jaipur_Bagru_I (Rajasthan)
1660257086233,BAG318512635,BAG318512635,Bhopal_Pipaliya_H (Madhya Pradesh),Bhopal_Kohefiza_D (Madhya Pradesh),Complete,,2020-12-10 10:12:27.200,2020-12-10 10:12:27.200,Bhopal_Kohefiza_D (Madhya Pradesh)
1660257073666,BAG318221552,BAG318221552,Bhiwandi_Mega_GW (Maharashtra),Siliguri_Dabgrm_H (West Bengal),Complete,,2020-12-11 07:46:15.925,2020-12-11 07:46:15.925,Siliguri_Dabgrm_H (West Bengal)
1660257070586,BAG318447574,BAG318447574,Bhiwandi_Mega_GW (Maharashtra),Ahmedabad_AslaliRoad_GW (Gujarat),Complete,,2020-12-09 00:44:05.699,2020-12-09 00:44:05.699,Ahmedabad_AslaliRoad_GW (Gujarat)
1660257046112,BAGL1117113137,BAGL1117113137,Bhiwandi_Mega_GW (Maharashtra),Rishikesh_DC (Uttarakhand),Complete,,2020-12-11 07:32:09.651,2020-12-11 07:32:09.651,Rishikesh_DC (Uttarakhand)
1660257070063,BAG318366904,BAG318366904,Bhiwandi_Mega_GW (Maharashtra),Bengaluru_Peenya_IP (Karnataka),Complete,,2020-12-09 10:47:20.842,2020-12-09 10:47:20.842,Bengaluru_Peenya_IP (Karnataka)
1660257081311,BAGL4271439589,BAGL4271439589,Bhiwandi_Mega_GW (Maharashtra),Nanded_Wajegaon_D (Maharashtra),Complete,,2020-12-09 22:28:27.328,2020-12-09 22:28:27.328,Nanded_Wajegaon_D (Maharashtra)
1660257048805,BAGL6907896494,BAGL6907896494,Ludhiana_Janakpuri_D (Punjab),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-15 14:16:27.724,2020-12-15 14:16:27.724,Bhiwandi_Mega_R (Maharashtra)
1660257074145,BAG318326371,BAG318326371,Mumbai_MiraRoad_I (Maharashtra),Mumbai_Dahisar_ODC (Maharashtra),Complete,,2020-12-08 15:21:07.584,2020-12-08 15:21:07.584,Mumbai_Dahisar_ODC (Maharashtra)
1660257062525,BAG139122068,BAG139122068,Lucknow_Memaura_H (Uttar Pradesh),Lucknow_TrnsprtNgr_D (Uttar Pradesh),Complete,,2020-12-10 07:45:21.717,2020-12-10 07:45:21.717,Lucknow_TrnsprtNgr_D (Uttar Pradesh)
1660257061442,BAGL1888227856,BAGL1888227856,Siliguri_Dabgrm_H (West Bengal),Itanagar_SectorA_D (Arunachal Pradesh),Complete,,2020-12-14 06:08:45.828,2020-12-14 06:08:45.828,Itanagar_SectorA_D (Arunachal Pradesh)
1660257074160,BAG321525381,BAG321525381,GZB_Mohan_Nagar_DPC (Uttar Pradesh),Ghaziabad_Vasundhra (Uttar Pradesh),Complete,,2020-12-11 08:30:43.454,2020-12-11 08:30:43.454,Ghaziabad_Vasundhra (Uttar Pradesh)
1660257087272,BAG318447225,BAG318447225,Bhiwandi_Mega_GW (Maharashtra),Jaipur_Bagru_I (Rajasthan),Complete,,2020-12-09 05:52:08.763,2020-12-09 05:52:08.763,Jaipur_Bagru_I (Rajasthan)
1660257087191,BAG317690019,BAG317690019,Guwahati_Kaikchi_GW (Assam),Shillong_LabanKench_D (Meghalaya),Complete,,2020-12-13 11:59:23.756,2020-12-13 11:59:23.756,Shillong_LabanKench_D (Meghalaya)
1660257084940,BAG319566892,BAG319566892,Bhiwandi_Mega_GW (Maharashtra),Dhanbad_Jamari_H (Jharkhand),Complete,,2020-12-11 00:31:50.270,2020-12-11 00:31:50.270,Dhanbad_Jamari_H (Jharkhand)
1660257074613,BAGL9596472641,BAGL9596472641,Bhiwandi_Mega_GW (Maharashtra),Jamshedpur_DindliBasti_D (Jharkhand),Complete,,2020-12-11 08:39:12.081,2020-12-11 08:39:12.081,Jamshedpur_DindliBasti_D (Jharkhand)
1660257075276,BAGL2662098808,BAGL2662098808,Bhiwandi_Mega_GW (Maharashtra),Chariduar_DhekeriGaon_DPP (Assam),Complete,,2020-12-14 05:59:45.871,2020-12-14 05:59:45.871,Chariduar_DhekeriGaon_DPP (Assam)
1660257078765,BAGL2075578858,BAGL2075578858,Bhiwandi_Mega_GW (Maharashtra),Chandigarh_Raiprkln_D (Chandigarh),Complete,,2020-12-11 06:26:44.858,2020-12-11 06:26:44.858,Chandigarh_Raiprkln_D (Chandigarh)
1660257085242,BAG314337636,BAG314337636,Guwahati_Kaikchi_GW (Assam),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-20 16:07:32.859,2020-12-20 16:07:32.859,Bhiwandi_Mega_R (Maharashtra)
1660257076886,BAG207902208,BAG207902208,Gangtok_Tadong_D (Sikkim),Siliguri_Dabgrm_L (West Bengal),Discarded,,2020-12-18 23:03:41.942,2020-12-18 23:03:41.942,Siliguri_Sahudangi_L (West Bengal)
1660257065572,BAGL1347254020,BAGL1347254020,Bhiwandi_Mega_GW (Maharashtra),Pathsala_ColgRd_DPP (Assam),Complete,,2020-12-12 10:49:59.267,2020-12-12 10:49:59.267,Pathsala_ColgRd_DPP (Assam)
1660257071905,BAG310457961,BAG310457961,Rudrapur_IndstrlArea_H (Uttarakhand),Haldwani_LalDanth_D (Uttarakhand),Complete,,2020-12-11 07:57:49.568,2020-12-11 07:57:49.568,Haldwani_LalDanth_D (Uttarakhand)
1660257074683,BAG207926472,BAG207926472,Namchi_ChungRd_D (Sikkim),Siliguri_Dabgrm_H (West Bengal),Complete,,2020-12-18 17:04:02.230,2020-12-18 17:04:02.230,Siliguri_Dabgrm_H (West Bengal)
1660257077284,BAG138879294,BAG138879294,Lucknow_Memaura_H (Uttar Pradesh),Lucknow (Uttar Pradesh),Complete,,2020-12-11 07:09:38.876,2020-12-11 07:09:38.876,Lucknow (Uttar Pradesh)
1660257084240,BAG501509907,BAG501509907,Indore_Manglaya_H (Madhya Pradesh),Indore_Manishpuri_D (Madhya Pradesh),Complete,,2020-12-09 07:24:02.922,2020-12-09 07:24:02.922,Indore_Manishpuri_D (Madhya Pradesh)
1660257086675,BAG318272048,BAG318272048,Bhiwandi_Mega_GW (Maharashtra),Bengaluru_Kengeri_IP (Karnataka),Complete,,2020-12-09 11:36:16.084,2020-12-09 11:36:16.084,Bengaluru_Kengeri_IP (Karnataka)
1660257074683,BAG318221552,BAG318221552,Bhiwandi_Mega_GW (Maharashtra),Siliguri_Dabgrm_H (West Bengal),Complete,,2020-12-11 07:46:15.925,2020-12-11 07:46:15.925,Siliguri_Dabgrm_H (West Bengal)
1660257071964,BAG318447040,BAG318447040,Bhiwandi_Mega_GW (Maharashtra),Nagpur_Nimji_H (Maharashtra),Complete,,2020-12-09 05:27:15.721,2020-12-09 05:27:15.721,Nagpur_Nimji_H (Maharashtra)
1660257085242,BAG318366839,BAG318366839,Bhiwandi_Mega_GW (Maharashtra),Guwahati_Kaikchi_GW (Assam),Complete,,2020-12-13 15:29:57.345,2020-12-13 15:29:57.345,Guwahati_Kaikchi_GW (Assam)
1660257072491,BAG231027230,BAG231027230,Bengaluru_Hoodi_IP (Karnataka),Bengaluru_Tippasandra_Dc (Karnataka),Complete,,2020-12-09 13:54:45.232,2020-12-09 13:54:45.232,Bengaluru_Tippasandra_Dc (Karnataka)
1660257083330,BAG210461964,BAG210461964,Bangalore_Indirangr_I (Karnataka),Bhiwandi_Mega_R (Maharashtra),Complete,,2020-12-13 18:03:10.383,2020-12-13 18:03:10.383,Bhiwandi_Mega_R (Maharashtra)
1660257043603,BAG230743720,BAG230743720,Ravangla_HospRd_D (Sikkim),Siliguri_Dabgrm_H (West Bengal),Complete,,2020-12-16 16:43:20.971,2020-12-16 16:43:20.971,Siliguri_Dabgrm_H (West Bengal)
1660257074941,BAG314914443,BAG314914443,Silchar_Sirikona_H (Assam),Aizawl_Dinthar_D (Mizoram),Complete,,2020-12-16 20:57:48.612,2020-12-16 20:57:48.612,Aizawl_Dinthar_D (Mizoram)
1660257075151,BAGL7435954920,BAGL7435954920,Bhiwandi_Mega_GW (Maharashtra),Patna_Gaighat (Bihar),Complete,,2020-12-12 12:42:12.600,2020-12-12 12:42:12.600,Patna_Gaighat (Bihar)
1660257082593,BAG321493581,BAG321493581,Varanasi_Birbhanpur_H (Uttar Pradesh),Bhadohi_Prgaspur_D (Uttar Pradesh),Complete,,2020-12-10 08:10:32.241,2020-12-10 08:10:32.241,Bhadohi_Prgaspur_D (Uttar Pradesh)
1660257077236,BAGL2649336389,BAGL2649336389,Bhiwandi_Mega_GW (Maharashtra),Muzaffrngr_MhmodNgr_D (Uttar Pradesh),Complete,,2020-12-12 07:50:26.106,2020-12-12 07:50:26.106,Muzaffrngr_MhmodNgr_D (Uttar Pradesh)
1660257086664,BAG318294343,BAG318294343,Bhiwandi_Mega_GW (Maharashtra),Hyderabad_Shamshbd_H (Telangana),Complete,,2020-12-09 23:02:43.255,2020-12-09 23:02:43.255,Hyderabad_Shamshbd_H (Telangana)
1660257067974,BAGL1797826298,BAGL1797826298,Bhiwandi_Mega_GW (Maharashtra),Mumbai_Mahim_D (Maharashtra),Complete,,2020-12-08 13:08:50.272,2020-12-08 13:08:50.272,Mumbai_Mahim_D (Maharashtra)
1660257084833,BAG317468164,BAG317468164,Darbhanga_Sundarpur_I (Bihar),Darbhanga_Ekmi_D (Bihar),Complete,,2020-12-12 09:03:48.653,2020-12-12 09:03:48.653,Darbhanga_Ekmi_D (Bihar)
1660257084203,BAG318547969,BAG318547969,Bhiwandi_Mega_GW (Maharashtra),Ahmedabad_AslaliRoad_GW (Gujarat),Complete,,2020-12-09 08:11:39.779,2020-12-09 08:11:39.779,Ahmedabad_AslaliRoad_GW (Gujarat)
1660257078426,BAGL1389530024,BAGL1389530024,Bhiwandi_Mega_GW (Maharashtra),Cochin_Thoppumpdy_D (Kerala),Complete,,2020-12-11 07:58:24.113,2020-12-11 07:58:24.113,Cochin_Thoppumpdy_D (Kerala)
